0.985  (-0.73875 0 0) 
0.9855  (-0.739125 0 0) 
0.986  (-0.7395 0 0) 
0.9865  (-0.739875 0 0) 
0.987  (-0.74025 0 0) 
0.9875  (-0.740625 0 0) 
0.988  (-0.741 0 0) 
0.9885  (-0.741375 0 0) 
0.989  (-0.74175 0 0) 
0.9895  (-0.742125 0 0) 
0.99  (-0.7425 0 0) 
0.9905  (-0.742875 0 0) 
0.991  (-0.74325 0 0) 
0.9915  (-0.743625 0 0) 
0.992  (-0.744 0 0) 
0.9925  (-0.744375 0 0) 
0.993  (-0.74475 0 0) 
0.9935  (-0.745125 0 0) 
0.994  (-0.7455 0 0) 
0.9945  (-0.745875 0 0) 
0.995  (-0.74625 0 0) 
0.9955  (-0.746625 0 0) 
0.996  (-0.747 0 0) 
0.9965  (-0.747375 0 0) 
0.997  (-0.74775 0 0) 
0.9975  (-0.748125 0 0) 
0.998  (-0.7485 0 0) 
0.9985  (-0.748875 0 0) 
0.999  (-0.74925 0 0) 
0.9995  (-0.749625 0 0) 
1  (-0.75 0 0) 
1.0005  (-0.750375 0 0) 
1.001  (-0.75075 0 0) 
1.0015  (-0.751125 0 0) 
1.002  (-0.7515 0 0) 
1.0025  (-0.751875 0 0) 
1.003  (-0.75225 0 0) 
1.0035  (-0.752625 0 0) 
1.004  (-0.753 0 0) 
1.0045  (-0.753375 0 0) 
1.005  (-0.75375 0 0) 
1.0055  (-0.754125 0 0) 
1.006  (-0.7545 0 0) 
1.0065  (-0.754875 0 0) 
1.007  (-0.75525 0 0) 
1.0075  (-0.755625 0 0) 
1.008  (-0.756 0 0) 
1.0085  (-0.756375 0 0) 
1.009  (-0.75675 0 0) 
1.0095  (-0.757125 0 0) 
1.01  (-0.7575 0 0) 
1.0105  (-0.757875 0 0) 
1.011  (-0.75825 0 0) 
1.0115  (-0.758625 0 0) 
1.012  (-0.759 0 0) 
1.0125  (-0.759375 0 0) 
1.013  (-0.75975 0 0) 
1.0135  (-0.760125 0 0) 
1.014  (-0.7605 0 0) 
1.0145  (-0.760875 0 0) 
1.015  (-0.76125 0 0) 
1.0155  (-0.761625 0 0) 
1.016  (-0.762 0 0) 
1.0165  (-0.762375 0 0) 
1.017  (-0.76275 0 0) 
1.0175  (-0.763125 0 0) 
1.018  (-0.7635 0 0) 
1.0185  (-0.763875 0 0) 
1.019  (-0.76425 0 0) 
1.0195  (-0.764625 0 0) 
1.02  (-0.765 0 0) 
1.0205  (-0.765375 0 0) 
1.021  (-0.76575 0 0) 
1.0215  (-0.766125 0 0) 
1.022  (-0.7665 0 0) 
1.0225  (-0.766875 0 0) 
1.023  (-0.76725 0 0) 
1.0235  (-0.767625 0 0) 
1.024  (-0.768 0 0) 
1.0245  (-0.768375 0 0) 
1.025  (-0.76875 0 0) 
1.0255  (-0.769125 0 0) 
1.026  (-0.7695 0 0) 
1.0265  (-0.769875 0 0) 
1.027  (-0.77025 0 0) 
1.0275  (-0.770625 0 0) 
1.028  (-0.771 0 0) 
1.0285  (-0.771375 0 0) 
1.029  (-0.77175 0 0) 
1.0295  (-0.772125 0 0) 
1.03  (-0.7725 0 0) 
1.0305  (-0.772875 0 0) 
1.031  (-0.77325 0 0) 
1.0315  (-0.773625 0 0) 
1.032  (-0.774 0 0) 
1.0325  (-0.774375 0 0) 
1.033  (-0.77475 0 0) 
1.0335  (-0.775125 0 0) 
1.034  (-0.7755 0 0) 
1.0345  (-0.775875 0 0) 
1.035  (-0.77625 0 0) 
1.0355  (-0.776625 0 0) 
1.036  (-0.777 0 0) 
1.0365  (-0.777375 0 0) 
1.037  (-0.77775 0 0) 
1.0375  (-0.778125 0 0) 
1.038  (-0.7785 0 0) 
1.0385  (-0.778875 0 0) 
1.039  (-0.77925 0 0) 
1.0395  (-0.779625 0 0) 
1.04  (-0.78 0 0) 
1.0405  (-0.780375 0 0) 
1.041  (-0.78075 0 0) 
1.0415  (-0.781125 0 0) 
1.042  (-0.7815 0 0) 
1.0425  (-0.781875 0 0) 
1.043  (-0.78225 0 0) 
1.0435  (-0.782625 0 0) 
1.044  (-0.783 0 0) 
1.0445  (-0.783375 0 0) 
1.045  (-0.78375 0 0) 
1.0455  (-0.784125 0 0) 
1.046  (-0.7845 0 0) 
1.0465  (-0.784875 0 0) 
1.047  (-0.78525 0 0) 
1.0475  (-0.785625 0 0) 
1.048  (-0.786 0 0) 
1.0485  (-0.786375 0 0) 
1.049  (-0.78675 0 0) 
1.0495  (-0.787125 0 0) 
1.05  (-0.7875 0 0) 
1.0505  (-0.787875 0 0) 
1.051  (-0.78825 0 0) 
1.0515  (-0.788625 0 0) 
1.052  (-0.789 0 0) 
1.0525  (-0.789375 0 0) 
1.053  (-0.78975 0 0) 
1.0535  (-0.790125 0 0) 
1.054  (-0.7905 0 0) 
1.0545  (-0.790875 0 0) 
1.055  (-0.79125 0 0) 
1.0555  (-0.791625 0 0) 
1.056  (-0.792 0 0) 
1.0565  (-0.792375 0 0) 
1.057  (-0.79275 0 0) 
1.0575  (-0.793125 0 0) 
1.058  (-0.7935 0 0) 
1.0585  (-0.793875 0 0) 
1.059  (-0.79425 0 0) 
1.0595  (-0.794625 0 0) 
1.06  (-0.795 0 0) 
1.0605  (-0.795375 0 0) 
1.061  (-0.79575 0 0) 
1.0615  (-0.796125 0 0) 
1.062  (-0.7965 0 0) 
1.0625  (-0.796875 0 0) 
1.063  (-0.79725 0 0) 
1.0635  (-0.797625 0 0) 
1.064  (-0.798 0 0) 
1.0645  (-0.798375 0 0) 
1.065  (-0.79875 0 0) 
1.0655  (-0.799125 0 0) 
1.066  (-0.7995 0 0) 
1.0665  (-0.799875 0 0) 
1.067  (-0.80025 0 0) 
1.0675  (-0.800625 0 0) 
1.068  (-0.801 0 0) 
1.0685  (-0.801375 0 0) 
1.069  (-0.80175 0 0) 
1.0695  (-0.802125 0 0) 
1.07  (-0.8025 0 0) 
1.0705  (-0.802875 0 0) 
1.071  (-0.80325 0 0) 
1.0715  (-0.803625 0 0) 
1.072  (-0.804 0 0) 
1.0725  (-0.804375 0 0) 
1.073  (-0.80475 0 0) 
1.0735  (-0.805125 0 0) 
1.074  (-0.8055 0 0) 
1.0745  (-0.805875 0 0) 
1.075  (-0.80625 0 0) 
1.0755  (-0.806625 0 0) 
1.076  (-0.807 0 0) 
1.0765  (-0.807375 0 0) 
1.077  (-0.80775 0 0) 
1.0775  (-0.808125 0 0) 
1.078  (-0.8085 0 0) 
1.0785  (-0.808875 0 0) 
1.079  (-0.80925 0 0) 
1.0795  (-0.809625 0 0) 
1.08  (-0.81 0 0) 
1.0805  (-0.810375 0 0) 
1.081  (-0.81075 0 0) 
1.0815  (-0.811125 0 0) 
1.082  (-0.8115 0 0) 
1.0825  (-0.811875 0 0) 
1.083  (-0.81225 0 0) 
1.0835  (-0.812625 0 0) 
1.084  (-0.813 0 0) 
1.0845  (-0.813375 0 0) 
1.085  (-0.81375 0 0) 
1.0855  (-0.814125 0 0) 
1.086  (-0.8145 0 0) 
1.0865  (-0.814875 0 0) 
1.087  (-0.81525 0 0) 
1.0875  (-0.815625 0 0) 
1.088  (-0.816 0 0) 
1.0885  (-0.816375 0 0) 
1.089  (-0.81675 0 0) 
1.0895  (-0.817125 0 0) 
1.09  (-0.8175 0 0) 
1.0905  (-0.817875 0 0) 
1.091  (-0.81825 0 0) 
1.0915  (-0.818625 0 0) 
1.092  (-0.819 0 0) 
1.0925  (-0.819375 0 0) 
1.093  (-0.81975 0 0) 
1.0935  (-0.820125 0 0) 
1.094  (-0.8205 0 0) 
1.0945  (-0.820875 0 0) 
1.095  (-0.82125 0 0) 
1.0955  (-0.821625 0 0) 
1.096  (-0.822 0 0) 
1.0965  (-0.822375 0 0) 
1.097  (-0.82275 0 0) 
1.0975  (-0.823125 0 0) 
1.098  (-0.8235 0 0) 
1.0985  (-0.823875 0 0) 
1.099  (-0.82425 0 0) 
1.0995  (-0.824625 0 0) 
1.1  (-0.825 0 0) 
1.1005  (-0.825375 0 0) 
1.101  (-0.82575 0 0) 
1.1015  (-0.826125 0 0) 
1.102  (-0.8265 0 0) 
1.1025  (-0.826875 0 0) 
1.103  (-0.82725 0 0) 
1.1035  (-0.827625 0 0) 
1.104  (-0.828 0 0) 
1.1045  (-0.828375 0 0) 
1.105  (-0.82875 0 0) 
1.1055  (-0.829125 0 0) 
1.106  (-0.8295 0 0) 
1.1065  (-0.829875 0 0) 
1.107  (-0.83025 0 0) 
1.1075  (-0.830625 0 0) 
1.108  (-0.831 0 0) 
1.1085  (-0.831375 0 0) 
1.109  (-0.83175 0 0) 
1.1095  (-0.832125 0 0) 
1.11  (-0.8325 0 0) 
1.1105  (-0.832875 0 0) 
1.111  (-0.83325 0 0) 
1.1115  (-0.833625 0 0) 
1.112  (-0.834 0 0) 
1.1125  (-0.834375 0 0) 
1.113  (-0.83475 0 0) 
1.1135  (-0.835125 0 0) 
1.114  (-0.8355 0 0) 
1.1145  (-0.835875 0 0) 
1.115  (-0.83625 0 0) 
1.1155  (-0.836625 0 0) 
1.116  (-0.837 0 0) 
1.1165  (-0.837375 0 0) 
1.117  (-0.83775 0 0) 
1.1175  (-0.838125 0 0) 
1.118  (-0.8385 0 0) 
1.1185  (-0.838875 0 0) 
1.119  (-0.83925 0 0) 
1.1195  (-0.839625 0 0) 
1.12  (-0.84 0 0) 
1.1205  (-0.840375 0 0) 
1.121  (-0.84075 0 0) 
1.1215  (-0.841125 0 0) 
1.122  (-0.8415 0 0) 
1.1225  (-0.841875 0 0) 
1.123  (-0.84225 0 0) 
1.1235  (-0.842625 0 0) 
1.124  (-0.843 0 0) 
1.1245  (-0.843375 0 0) 
1.125  (-0.84375 0 0) 
1.1255  (-0.844125 0 0) 
1.126  (-0.8445 0 0) 
1.1265  (-0.844875 0 0) 
1.127  (-0.84525 0 0) 
1.1275  (-0.845625 0 0) 
1.128  (-0.846 0 0) 
1.1285  (-0.846375 0 0) 
1.129  (-0.84675 0 0) 
1.1295  (-0.847125 0 0) 
1.13  (-0.8475 0 0) 
1.1305  (-0.847875 0 0) 
1.131  (-0.84825 0 0) 
1.1315  (-0.848625 0 0) 
1.132  (-0.849 0 0) 
1.1325  (-0.849375 0 0) 
1.133  (-0.84975 0 0) 
1.1335  (-0.850125 0 0) 
1.134  (-0.8505 0 0) 
1.1345  (-0.850875 0 0) 
1.135  (-0.85125 0 0) 
1.1355  (-0.851625 0 0) 
1.136  (-0.852 0 0) 
1.1365  (-0.852375 0 0) 
1.137  (-0.85275 0 0) 
1.1375  (-0.853125 0 0) 
1.138  (-0.8535 0 0) 
1.1385  (-0.853875 0 0) 
1.139  (-0.85425 0 0) 
1.1395  (-0.854625 0 0) 
1.14  (-0.855 0 0) 
1.1405  (-0.855375 0 0) 
1.141  (-0.85575 0 0) 
1.1415  (-0.856125 0 0) 
1.142  (-0.8565 0 0) 
1.1425  (-0.856875 0 0) 
1.143  (-0.85725 0 0) 
1.1435  (-0.857625 0 0) 
1.144  (-0.858 0 0) 
1.1445  (-0.858375 0 0) 
1.145  (-0.85875 0 0) 
1.1455  (-0.859125 0 0) 
1.146  (-0.8595 0 0) 
1.1465  (-0.859875 0 0) 
1.147  (-0.86025 0 0) 
1.1475  (-0.860625 0 0) 
1.148  (-0.861 0 0) 
1.1485  (-0.861375 0 0) 
1.149  (-0.86175 0 0) 
1.1495  (-0.862125 0 0) 
1.15  (-0.8625 0 0) 
1.1505  (-0.862875 0 0) 
1.151  (-0.86325 0 0) 
1.1515  (-0.863625 0 0) 
1.152  (-0.864 0 0) 
1.1525  (-0.864375 0 0) 
1.153  (-0.86475 0 0) 
1.1535  (-0.865125 0 0) 
1.154  (-0.8655 0 0) 
1.1545  (-0.865875 0 0) 
1.155  (-0.86625 0 0) 
1.1555  (-0.866625 0 0) 
1.156  (-0.867 0 0) 
1.1565  (-0.867375 0 0) 
1.157  (-0.86775 0 0) 
1.1575  (-0.868125 0 0) 
1.158  (-0.8685 0 0) 
1.1585  (-0.868875 0 0) 
1.159  (-0.86925 0 0) 
1.1595  (-0.869625 0 0) 
1.16  (-0.87 0 0) 
1.1605  (-0.870375 0 0) 
1.161  (-0.87075 0 0) 
1.1615  (-0.871125 0 0) 
1.162  (-0.8715 0 0) 
1.1625  (-0.871875 0 0) 
1.163  (-0.87225 0 0) 
1.1635  (-0.872625 0 0) 
1.164  (-0.873 0 0) 
1.1645  (-0.873375 0 0) 
1.165  (-0.87375 0 0) 
1.1655  (-0.874125 0 0) 
1.166  (-0.8745 0 0) 
1.1665  (-0.874875 0 0) 
1.167  (-0.87525 0 0) 
1.1675  (-0.875625 0 0) 
1.168  (-0.876 0 0) 
1.1685  (-0.876375 0 0) 
1.169  (-0.87675 0 0) 
1.1695  (-0.877125 0 0) 
1.17  (-0.8775 0 0) 
1.1705  (-0.877875 0 0) 
1.171  (-0.87825 0 0) 
1.1715  (-0.878625 0 0) 
1.172  (-0.879 0 0) 
1.1725  (-0.879375 0 0) 
1.173  (-0.87975 0 0) 
1.1735  (-0.880125 0 0) 
1.174  (-0.8805 0 0) 
1.1745  (-0.880875 0 0) 
1.175  (-0.88125 0 0) 
1.1755  (-0.881625 0 0) 
1.176  (-0.882 0 0) 
1.1765  (-0.882375 0 0) 
1.177  (-0.88275 0 0) 
1.1775  (-0.883125 0 0) 
1.178  (-0.8835 0 0) 
1.1785  (-0.883875 0 0) 
1.179  (-0.88425 0 0) 
1.1795  (-0.884625 0 0) 
1.18  (-0.885 0 0) 
1.1805  (-0.885375 0 0) 
1.181  (-0.88575 0 0) 
1.1815  (-0.886125 0 0) 
1.182  (-0.8865 0 0) 
1.1825  (-0.886875 0 0) 
1.183  (-0.88725 0 0) 
1.1835  (-0.887625 0 0) 
1.184  (-0.888 0 0) 
1.1845  (-0.888375 0 0) 
1.185  (-0.88875 0 0) 
1.1855  (-0.889125 0 0) 
1.186  (-0.8895 0 0) 
1.1865  (-0.889875 0 0) 
1.187  (-0.89025 0 0) 
1.1875  (-0.890625 0 0) 
1.188  (-0.891 0 0) 
1.1885  (-0.891375 0 0) 
1.189  (-0.89175 0 0) 
1.1895  (-0.892125 0 0) 
1.19  (-0.8925 0 0) 
1.1905  (-0.892875 0 0) 
1.191  (-0.89325 0 0) 
1.1915  (-0.893625 0 0) 
1.192  (-0.894 0 0) 
1.1925  (-0.894375 0 0) 
1.193  (-0.89475 0 0) 
1.1935  (-0.895125 0 0) 
1.194  (-0.8955 0 0) 
1.1945  (-0.895875 0 0) 
1.195  (-0.89625 0 0) 
1.1955  (-0.896625 0 0) 
1.196  (-0.897 0 0) 
1.1965  (-0.897375 0 0) 
1.197  (-0.89775 0 0) 
1.1975  (-0.898125 0 0) 
1.198  (-0.8985 0 0) 
1.1985  (-0.898875 0 0) 
1.199  (-0.89925 0 0) 
1.1995  (-0.899625 0 0) 
1.2  (-0.9 0 0) 
1.2005  (-0.900375 0 0) 
1.201  (-0.90075 0 0) 
1.2015  (-0.901125 0 0) 
1.202  (-0.9015 0 0) 
1.2025  (-0.901875 0 0) 
1.203  (-0.90225 0 0) 
1.2035  (-0.902625 0 0) 
1.204  (-0.903 0 0) 
1.2045  (-0.903375 0 0) 
1.205  (-0.90375 0 0) 
1.2055  (-0.904125 0 0) 
1.206  (-0.9045 0 0) 
1.2065  (-0.904875 0 0) 
1.207  (-0.90525 0 0) 
1.2075  (-0.905625 0 0) 
1.208  (-0.906 0 0) 
1.2085  (-0.906375 0 0) 
1.209  (-0.90675 0 0) 
1.2095  (-0.907125 0 0) 
1.21  (-0.9075 0 0) 
1.2105  (-0.907875 0 0) 
1.211  (-0.90825 0 0) 
1.2115  (-0.908625 0 0) 
1.212  (-0.909 0 0) 
1.2125  (-0.909375 0 0) 
1.213  (-0.90975 0 0) 
1.2135  (-0.910125 0 0) 
1.214  (-0.9105 0 0) 
1.2145  (-0.910875 0 0) 
1.215  (-0.91125 0 0) 
1.2155  (-0.911625 0 0) 
1.216  (-0.912 0 0) 
1.2165  (-0.912375 0 0) 
1.217  (-0.91275 0 0) 
1.2175  (-0.913125 0 0) 
1.218  (-0.9135 0 0) 
1.2185  (-0.913875 0 0) 
1.219  (-0.91425 0 0) 
1.2195  (-0.914625 0 0) 
1.22  (-0.915 0 0) 
1.2205  (-0.915375 0 0) 
1.221  (-0.91575 0 0) 
1.2215  (-0.916125 0 0) 
1.222  (-0.9165 0 0) 
1.2225  (-0.916875 0 0) 
1.223  (-0.91725 0 0) 
1.2235  (-0.917625 0 0) 
1.224  (-0.918 0 0) 
1.2245  (-0.918375 0 0) 
1.225  (-0.91875 0 0) 
1.2255  (-0.919125 0 0) 
1.226  (-0.9195 0 0) 
1.2265  (-0.919875 0 0) 
1.227  (-0.92025 0 0) 
1.2275  (-0.920625 0 0) 
1.228  (-0.921 0 0) 
1.2285  (-0.921375 0 0) 
1.229  (-0.92175 0 0) 
1.2295  (-0.922125 0 0) 
1.23  (-0.9225 0 0) 
1.2305  (-0.922875 0 0) 
1.231  (-0.92325 0 0) 
1.2315  (-0.923625 0 0) 
1.232  (-0.924 0 0) 
1.2325  (-0.924375 0 0) 
1.233  (-0.92475 0 0) 
1.2335  (-0.925125 0 0) 
1.234  (-0.9255 0 0) 
1.2345  (-0.925875 0 0) 
1.235  (-0.92625 0 0) 
1.2355  (-0.926625 0 0) 
1.236  (-0.927 0 0) 
1.2365  (-0.927375 0 0) 
1.237  (-0.92775 0 0) 
1.2375  (-0.928125 0 0) 
1.238  (-0.9285 0 0) 
1.2385  (-0.928875 0 0) 
1.239  (-0.92925 0 0) 
1.2395  (-0.929625 0 0) 
1.24  (-0.93 0 0) 
1.2405  (-0.930375 0 0) 
1.241  (-0.93075 0 0) 
1.2415  (-0.931125 0 0) 
1.242  (-0.9315 0 0) 
1.2425  (-0.931875 0 0) 
1.243  (-0.93225 0 0) 
1.2435  (-0.932625 0 0) 
1.244  (-0.933 0 0) 
1.2445  (-0.933375 0 0) 
1.245  (-0.93375 0 0) 
1.2455  (-0.934125 0 0) 
1.246  (-0.9345 0 0) 
1.2465  (-0.934875 0 0) 
1.247  (-0.93525 0 0) 
1.2475  (-0.935625 0 0) 
1.248  (-0.936 0 0) 
1.2485  (-0.936375 0 0) 
1.249  (-0.93675 0 0) 
1.2495  (-0.937125 0 0) 
1.25  (-0.9375 0 0) 
1.2505  (-0.937875 0 0) 
1.251  (-0.93825 0 0) 
1.2515  (-0.938625 0 0) 
1.252  (-0.939 0 0) 
1.2525  (-0.939375 0 0) 
1.253  (-0.93975 0 0) 
1.2535  (-0.940125 0 0) 
1.254  (-0.9405 0 0) 
1.2545  (-0.940875 0 0) 
1.255  (-0.94125 0 0) 
1.2555  (-0.941625 0 0) 
1.256  (-0.942 0 0) 
1.2565  (-0.942375 0 0) 
1.257  (-0.94275 0 0) 
1.2575  (-0.943125 0 0) 
1.258  (-0.9435 0 0) 
1.2585  (-0.943875 0 0) 
1.259  (-0.94425 0 0) 
1.2595  (-0.944625 0 0) 
1.26  (-0.945 0 0) 
1.2605  (-0.945375 0 0) 
1.261  (-0.94575 0 0) 
1.2615  (-0.946125 0 0) 
1.262  (-0.9465 0 0) 
1.2625  (-0.946875 0 0) 
1.263  (-0.94725 0 0) 
1.2635  (-0.947625 0 0) 
1.264  (-0.948 0 0) 
1.2645  (-0.948375 0 0) 
1.265  (-0.94875 0 0) 
1.2655  (-0.949125 0 0) 
1.266  (-0.9495 0 0) 
1.2665  (-0.949875 0 0) 
1.267  (-0.95025 0 0) 
1.2675  (-0.950625 0 0) 
1.268  (-0.951 0 0) 
1.2685  (-0.951375 0 0) 
1.269  (-0.95175 0 0) 
1.2695  (-0.952125 0 0) 
1.27  (-0.9525 0 0) 
1.2705  (-0.952875 0 0) 
1.271  (-0.95325 0 0) 
1.2715  (-0.953625 0 0) 
1.272  (-0.954 0 0) 
1.2725  (-0.954375 0 0) 
1.273  (-0.95475 0 0) 
1.2735  (-0.955125 0 0) 
1.274  (-0.9555 0 0) 
1.2745  (-0.955875 0 0) 
1.275  (-0.95625 0 0) 
1.2755  (-0.956625 0 0) 
1.276  (-0.957 0 0) 
1.2765  (-0.957375 0 0) 
1.277  (-0.95775 0 0) 
1.2775  (-0.958125 0 0) 
1.278  (-0.9585 0 0) 
1.2785  (-0.958875 0 0) 
1.279  (-0.95925 0 0) 
1.2795  (-0.959625 0 0) 
1.28  (-0.96 0 0) 
1.2805  (-0.960375 0 0) 
1.281  (-0.96075 0 0) 
1.2815  (-0.961125 0 0) 
1.282  (-0.9615 0 0) 
1.2825  (-0.961875 0 0) 
1.283  (-0.96225 0 0) 
1.2835  (-0.962625 0 0) 
1.284  (-0.963 0 0) 
1.2845  (-0.963375 0 0) 
1.285  (-0.96375 0 0) 
1.2855  (-0.964125 0 0) 
1.286  (-0.9645 0 0) 
1.2865  (-0.964875 0 0) 
1.287  (-0.96525 0 0) 
1.2875  (-0.965625 0 0) 
1.288  (-0.966 0 0) 
1.2885  (-0.966375 0 0) 
1.289  (-0.96675 0 0) 
1.2895  (-0.967125 0 0) 
1.29  (-0.9675 0 0) 
1.2905  (-0.967875 0 0) 
1.291  (-0.96825 0 0) 
1.2915  (-0.968625 0 0) 
1.292  (-0.969 0 0) 
1.2925  (-0.969375 0 0) 
1.293  (-0.96975 0 0) 
1.2935  (-0.970125 0 0) 
1.294  (-0.9705 0 0) 
1.2945  (-0.970875 0 0) 
1.295  (-0.97125 0 0) 
1.2955  (-0.971625 0 0) 
1.296  (-0.972 0 0) 
1.2965  (-0.972375 0 0) 
1.297  (-0.97275 0 0) 
1.2975  (-0.973125 0 0) 
1.298  (-0.9735 0 0) 
1.2985  (-0.973875 0 0) 
1.299  (-0.97425 0 0) 
1.2995  (-0.974625 0 0) 
1.3  (-0.975 0 0) 
1.3005  (-0.975375 0 0) 
1.301  (-0.97575 0 0) 
1.3015  (-0.976125 0 0) 
1.302  (-0.9765 0 0) 
1.3025  (-0.976875 0 0) 
1.303  (-0.97725 0 0) 
1.3035  (-0.977625 0 0) 
1.304  (-0.978 0 0) 
1.3045  (-0.978375 0 0) 
1.305  (-0.97875 0 0) 
1.3055  (-0.979125 0 0) 
1.306  (-0.9795 0 0) 
1.3065  (-0.979875 0 0) 
1.307  (-0.98025 0 0) 
1.3075  (-0.980625 0 0) 
1.308  (-0.981 0 0) 
1.3085  (-0.981375 0 0) 
1.309  (-0.98175 0 0) 
1.3095  (-0.982125 0 0) 
1.31  (-0.9825 0 0) 
1.3105  (-0.982875 0 0) 
1.311  (-0.98325 0 0) 
1.3115  (-0.983625 0 0) 
1.312  (-0.984 0 0) 
1.3125  (-0.984375 0 0) 
1.313  (-0.98475 0 0) 
1.3135  (-0.985125 0 0) 
1.314  (-0.9855 0 0) 
1.3145  (-0.985875 0 0) 
1.315  (-0.98625 0 0) 
1.3155  (-0.986625 0 0) 
1.316  (-0.987 0 0) 
1.3165  (-0.987375 0 0) 
1.317  (-0.98775 0 0) 
1.3175  (-0.988125 0 0) 
1.318  (-0.9885 0 0) 
1.3185  (-0.988875 0 0) 
1.319  (-0.98925 0 0) 
1.3195  (-0.989625 0 0) 
1.32  (-0.99 0 0) 
1.3205  (-0.990375 0 0) 
1.321  (-0.99075 0 0) 
1.3215  (-0.991125 0 0) 
1.322  (-0.9915 0 0) 
1.3225  (-0.991875 0 0) 
1.323  (-0.99225 0 0) 
1.3235  (-0.992625 0 0) 
1.324  (-0.993 0 0) 
1.3245  (-0.993375 0 0) 
1.325  (-0.99375 0 0) 
1.3255  (-0.994125 0 0) 
1.326  (-0.9945 0 0) 
1.3265  (-0.994875 0 0) 
1.327  (-0.99525 0 0) 
1.3275  (-0.995625 0 0) 
1.328  (-0.996 0 0) 
1.3285  (-0.996375 0 0) 
1.329  (-0.99675 0 0) 
1.3295  (-0.997125 0 0) 
1.33  (-0.9975 0 0) 
1.3305  (-0.997875 0 0) 
1.331  (-0.99825 0 0) 
1.3315  (-0.998625 0 0) 
1.332  (-0.999 0 0) 
1.3325  (-0.999375 0 0) 
1.333  (-0.99975 0 0) 
1.3335  (-1.000125 0 0) 
1.334  (-1.0005 0 0) 
1.3345  (-1.000875 0 0) 
1.335  (-1.00125 0 0) 
1.3355  (-1.001625 0 0) 
1.336  (-1.002 0 0) 
1.3365  (-1.002375 0 0) 
1.337  (-1.00275 0 0) 
1.3375  (-1.003125 0 0) 
1.338  (-1.0035 0 0) 
1.3385  (-1.003875 0 0) 
1.339  (-1.00425 0 0) 
1.3395  (-1.004625 0 0) 
1.34  (-1.005 0 0) 
1.3405  (-1.005375 0 0) 
1.341  (-1.00575 0 0) 
1.3415  (-1.006125 0 0) 
1.342  (-1.0065 0 0) 
1.3425  (-1.006875 0 0) 
1.343  (-1.00725 0 0) 
1.3435  (-1.007625 0 0) 
1.344  (-1.008 0 0) 
1.3445  (-1.008375 0 0) 
1.345  (-1.00875 0 0) 
1.3455  (-1.009125 0 0) 
1.346  (-1.0095 0 0) 
1.3465  (-1.009875 0 0) 
1.347  (-1.01025 0 0) 
1.3475  (-1.010625 0 0) 
1.348  (-1.011 0 0) 
1.3485  (-1.011375 0 0) 
1.349  (-1.01175 0 0) 
1.3495  (-1.012125 0 0) 
1.35  (-1.0125 0 0) 
1.3505  (-1.012875 0 0) 
1.351  (-1.01325 0 0) 
1.3515  (-1.013625 0 0) 
1.352  (-1.014 0 0) 
1.3525  (-1.014375 0 0) 
1.353  (-1.01475 0 0) 
1.3535  (-1.015125 0 0) 
1.354  (-1.0155 0 0) 
1.3545  (-1.015875 0 0) 
1.355  (-1.01625 0 0) 
1.3555  (-1.016625 0 0) 
1.356  (-1.017 0 0) 
1.3565  (-1.017375 0 0) 
1.357  (-1.01775 0 0) 
1.3575  (-1.018125 0 0) 
1.358  (-1.0185 0 0) 
1.3585  (-1.018875 0 0) 
1.359  (-1.01925 0 0) 
1.3595  (-1.019625 0 0) 
1.36  (-1.02 0 0) 
1.3605  (-1.020375 0 0) 
1.361  (-1.02075 0 0) 
1.3615  (-1.021125 0 0) 
1.362  (-1.0215 0 0) 
1.3625  (-1.021875 0 0) 
1.363  (-1.02225 0 0) 
1.3635  (-1.022625 0 0) 
1.364  (-1.023 0 0) 
1.3645  (-1.023375 0 0) 
1.365  (-1.02375 0 0) 
1.3655  (-1.024125 0 0) 
1.366  (-1.0245 0 0) 
1.3665  (-1.024875 0 0) 
1.367  (-1.02525 0 0) 
1.3675  (-1.025625 0 0) 
1.368  (-1.026 0 0) 
1.3685  (-1.026375 0 0) 
1.369  (-1.02675 0 0) 
1.3695  (-1.027125 0 0) 
1.37  (-1.0275 0 0) 
1.3705  (-1.027875 0 0) 
1.371  (-1.02825 0 0) 
1.3715  (-1.028625 0 0) 
1.372  (-1.029 0 0) 
1.3725  (-1.029375 0 0) 
1.373  (-1.02975 0 0) 
1.3735  (-1.030125 0 0) 
1.374  (-1.0305 0 0) 
1.3745  (-1.030875 0 0) 
1.375  (-1.03125 0 0) 
1.3755  (-1.031625 0 0) 
1.376  (-1.032 0 0) 
1.3765  (-1.032375 0 0) 
1.377  (-1.03275 0 0) 
1.3775  (-1.033125 0 0) 
1.378  (-1.0335 0 0) 
1.3785  (-1.033875 0 0) 
1.379  (-1.03425 0 0) 
1.3795  (-1.034625 0 0) 
1.38  (-1.035 0 0) 
1.3805  (-1.035375 0 0) 
1.381  (-1.03575 0 0) 
1.3815  (-1.036125 0 0) 
1.382  (-1.0365 0 0) 
1.3825  (-1.036875 0 0) 
1.383  (-1.03725 0 0) 
1.3835  (-1.037625 0 0) 
1.384  (-1.038 0 0) 
1.3845  (-1.038375 0 0) 
1.385  (-1.03875 0 0) 
1.3855  (-1.039125 0 0) 
1.386  (-1.0395 0 0) 
1.3865  (-1.039875 0 0) 
1.387  (-1.04025 0 0) 
