Time(s) Surface_Elevation(m)
38.092000 -0.032931 
38.093000 -0.032970 
38.094000 -0.033010 
38.095000 -0.033050 
38.096000 -0.033090 
38.097000 -0.033130 
38.098000 -0.033171 
38.099000 -0.033211 
38.100000 -0.033252 
38.101000 -0.033294 
38.102000 -0.033335 
38.103000 -0.033377 
38.104000 -0.033419 
38.105000 -0.033462 
38.106000 -0.033504 
38.107000 -0.033547 
38.108000 -0.033591 
38.109000 -0.033634 
38.110000 -0.033678 
38.111000 -0.033722 
38.112000 -0.033766 
38.113000 -0.033811 
38.114000 -0.033856 
38.115000 -0.033901 
38.116000 -0.033947 
38.117000 -0.033992 
38.118000 -0.034038 
38.119000 -0.034085 
38.120000 -0.034132 
38.121000 -0.034179 
38.122000 -0.034226 
38.123000 -0.034273 
38.124000 -0.034321 
38.125000 -0.034370 
38.126000 -0.034418 
38.127000 -0.034467 
38.128000 -0.034516 
38.129000 -0.034566 
38.130000 -0.034615 
38.131000 -0.034666 
38.132000 -0.034716 
38.133000 -0.034767 
38.134000 -0.034818 
38.135000 -0.034870 
38.136000 -0.034921 
38.137000 -0.034974 
38.138000 -0.035026 
38.139000 -0.035079 
38.140000 -0.035132 
38.141000 -0.035186 
38.142000 -0.035240 
38.143000 -0.035294 
38.144000 -0.035349 
38.145000 -0.035404 
38.146000 -0.035460 
38.147000 -0.035516 
38.148000 -0.035572 
38.149000 -0.035629 
38.150000 -0.035686 
38.151000 -0.035743 
38.152000 -0.035801 
38.153000 -0.035859 
38.154000 -0.035918 
38.155000 -0.035977 
38.156000 -0.036037 
38.157000 -0.036097 
38.158000 -0.036157 
38.159000 -0.036218 
38.160000 -0.036280 
38.161000 -0.036342 
38.162000 -0.036404 
38.163000 -0.036467 
38.164000 -0.036530 
38.165000 -0.036594 
38.166000 -0.036658 
38.167000 -0.036723 
38.168000 -0.036788 
38.169000 -0.036854 
38.170000 -0.036921 
38.171000 -0.036988 
38.172000 -0.037055 
38.173000 -0.037123 
38.174000 -0.037192 
38.175000 -0.037259 
38.176000 -0.037327 
38.177000 -0.037394 
38.178000 -0.037460 
38.179000 -0.037526 
38.180000 -0.037591 
38.181000 -0.037656 
38.182000 -0.037720 
38.183000 -0.037784 
38.184000 -0.037848 
38.185000 -0.037911 
38.186000 -0.037973 
38.187000 -0.038035 
38.188000 -0.038097 
38.189000 -0.038158 
38.190000 -0.038219 
38.191000 -0.038280 
38.192000 -0.038339 
38.193000 -0.038399 
38.194000 -0.038458 
38.195000 -0.038517 
38.196000 -0.038575 
38.197000 -0.038633 
38.198000 -0.038691 
38.199000 -0.038748 
38.200000 -0.038804 
38.201000 -0.038861 
38.202000 -0.038917 
38.203000 -0.038972 
38.204000 -0.039027 
38.205000 -0.039082 
38.206000 -0.039136 
38.207000 -0.039190 
38.208000 -0.039244 
38.209000 -0.039297 
38.210000 -0.039350 
38.211000 -0.039402 
38.212000 -0.039455 
38.213000 -0.039506 
38.214000 -0.039558 
38.215000 -0.039608 
38.216000 -0.039659 
38.217000 -0.039709 
38.218000 -0.039759 
38.219000 -0.039808 
38.220000 -0.039858 
38.221000 -0.039906 
38.222000 -0.039955 
38.223000 -0.040002 
38.224000 -0.040050 
38.225000 -0.040097 
38.226000 -0.040144 
38.227000 -0.040190 
38.228000 -0.040236 
38.229000 -0.040281 
38.230000 -0.040326 
38.231000 -0.040369 
38.232000 -0.040412 
38.233000 -0.040460 
38.234000 -0.040509 
38.235000 -0.040557 
38.236000 -0.040605 
38.237000 -0.040652 
38.238000 -0.040699 
38.239000 -0.040745 
38.240000 -0.040790 
38.241000 -0.040834 
38.242000 -0.040878 
38.243000 -0.040922 
38.244000 -0.040965 
38.245000 -0.041007 
38.246000 -0.041050 
38.247000 -0.041091 
38.248000 -0.041133 
38.249000 -0.041173 
38.250000 -0.041214 
38.251000 -0.041253 
38.252000 -0.041293 
38.253000 -0.041332 
38.254000 -0.041370 
38.255000 -0.041408 
38.256000 -0.041446 
38.257000 -0.041483 
38.258000 -0.041519 
38.259000 -0.041556 
38.260000 -0.041591 
38.261000 -0.041626 
38.262000 -0.041661 
38.263000 -0.041696 
38.264000 -0.041729 
38.265000 -0.041763 
38.266000 -0.041796 
38.267000 -0.041828 
38.268000 -0.041860 
38.269000 -0.041892 
38.270000 -0.041923 
38.271000 -0.041954 
38.272000 -0.041984 
38.273000 -0.042014 
38.274000 -0.042043 
38.275000 -0.042072 
38.276000 -0.042100 
38.277000 -0.042128 
38.278000 -0.042155 
38.279000 -0.042183 
38.280000 -0.042209 
38.281000 -0.042235 
38.282000 -0.042261 
38.283000 -0.042286 
38.284000 -0.042311 
38.285000 -0.042335 
38.286000 -0.042359 
38.287000 -0.042382 
38.288000 -0.042405 
38.289000 -0.042428 
38.290000 -0.042450 
38.291000 -0.042472 
38.292000 -0.042493 
38.293000 -0.042514 
38.294000 -0.042534 
38.295000 -0.042554 
38.296000 -0.042573 
38.297000 -0.042592 
38.298000 -0.042611 
38.299000 -0.042629 
38.300000 -0.042647 
38.301000 -0.042664 
38.302000 -0.042681 
38.303000 -0.042698 
38.304000 -0.042714 
38.305000 -0.042729 
38.306000 -0.042744 
38.307000 -0.042759 
38.308000 -0.042773 
38.309000 -0.042787 
38.310000 -0.042800 
38.311000 -0.042813 
38.312000 -0.042826 
38.313000 -0.042838 
38.314000 -0.042850 
38.315000 -0.042862 
38.316000 -0.042873 
38.317000 -0.042883 
38.318000 -0.042894 
38.319000 -0.042904 
38.320000 -0.042913 
38.321000 -0.042922 
38.322000 -0.042931 
38.323000 -0.042939 
38.324000 -0.042947 
38.325000 -0.042955 
38.326000 -0.042962 
38.327000 -0.042969 
38.328000 -0.042975 
38.329000 -0.042981 
38.330000 -0.042987 
38.331000 -0.042992 
38.332000 -0.042997 
38.333000 -0.043002 
38.334000 -0.043006 
38.335000 -0.043010 
38.336000 -0.043014 
38.337000 -0.043017 
38.338000 -0.043020 
38.339000 -0.043023 
38.340000 -0.043025 
38.341000 -0.043027 
38.342000 -0.043029 
38.343000 -0.043030 
38.344000 -0.043031 
38.345000 -0.043032 
38.346000 -0.043033 
38.347000 -0.043033 
38.348000 -0.043032 
38.349000 -0.043032 
38.350000 -0.043031 
38.351000 -0.043030 
38.352000 -0.043029 
38.353000 -0.043028 
38.354000 -0.043026 
38.355000 -0.043024 
38.356000 -0.043022 
38.357000 -0.043019 
38.358000 -0.043016 
38.359000 -0.043012 
38.360000 -0.043009 
38.361000 -0.043005 
38.362000 -0.043001 
38.363000 -0.042996 
38.364000 -0.042992 
38.365000 -0.042987 
38.366000 -0.042982 
38.367000 -0.042976 
38.368000 -0.042971 
38.369000 -0.042965 
38.370000 -0.042959 
38.371000 -0.042952 
38.372000 -0.042946 
38.373000 -0.042939 
38.374000 -0.042932 
38.375000 -0.042925 
38.376000 -0.042918 
38.377000 -0.042910 
38.378000 -0.042902 
38.379000 -0.042894 
38.380000 -0.042886 
38.381000 -0.042878 
38.382000 -0.042870 
38.383000 -0.042861 
38.384000 -0.042852 
38.385000 -0.042843 
38.386000 -0.042834 
38.387000 -0.042825 
38.388000 -0.042815 
38.389000 -0.042805 
38.390000 -0.042796 
38.391000 -0.042786 
38.392000 -0.042775 
38.393000 -0.042765 
38.394000 -0.042755 
38.395000 -0.042744 
38.396000 -0.042733 
38.397000 -0.042723 
38.398000 -0.042712 
38.399000 -0.042700 
38.400000 -0.042689 
38.401000 -0.042678 
38.402000 -0.042666 
38.403000 -0.042655 
38.404000 -0.042643 
38.405000 -0.042631 
38.406000 -0.042619 
38.407000 -0.042607 
38.408000 -0.042594 
38.409000 -0.042582 
38.410000 -0.042569 
38.411000 -0.042557 
38.412000 -0.042544 
38.413000 -0.042531 
38.414000 -0.042518 
38.415000 -0.042505 
38.416000 -0.042491 
38.417000 -0.042478 
38.418000 -0.042465 
38.419000 -0.042451 
38.420000 -0.042437 
38.421000 -0.042423 
38.422000 -0.042409 
38.423000 -0.042395 
38.424000 -0.042381 
38.425000 -0.042367 
38.426000 -0.042352 
38.427000 -0.042338 
38.428000 -0.042323 
38.429000 -0.042308 
38.430000 -0.042293 
38.431000 -0.042278 
38.432000 -0.042263 
38.433000 -0.042248 
38.434000 -0.042233 
38.435000 -0.042217 
38.436000 -0.042202 
38.437000 -0.042186 
38.438000 -0.042170 
38.439000 -0.042154 
38.440000 -0.042138 
38.441000 -0.042122 
38.442000 -0.042105 
38.443000 -0.042089 
38.444000 -0.042072 
38.445000 -0.042056 
38.446000 -0.042039 
38.447000 -0.042022 
38.448000 -0.042005 
38.449000 -0.041985 
38.450000 -0.041965 
38.451000 -0.041945 
38.452000 -0.041925 
38.453000 -0.041905 
38.454000 -0.041885 
38.455000 -0.041865 
38.456000 -0.041845 
38.457000 -0.041825 
38.458000 -0.041805 
38.459000 -0.041785 
38.460000 -0.041764 
38.461000 -0.041743 
38.462000 -0.041722 
38.463000 -0.041701 
38.464000 -0.041680 
38.465000 -0.041658 
38.466000 -0.041637 
38.467000 -0.041615 
38.468000 -0.041593 
38.469000 -0.041571 
38.470000 -0.041548 
38.471000 -0.041525 
38.472000 -0.041503 
38.473000 -0.041480 
38.474000 -0.041456 
38.475000 -0.041433 
38.476000 -0.041409 
38.477000 -0.041386 
38.478000 -0.041362 
38.479000 -0.041337 
38.480000 -0.041313 
38.481000 -0.041288 
38.482000 -0.041263 
38.483000 -0.041238 
38.484000 -0.041213 
38.485000 -0.041187 
38.486000 -0.041162 
38.487000 -0.041136 
38.488000 -0.041109 
38.489000 -0.041083 
38.490000 -0.041056 
38.491000 -0.041029 
38.492000 -0.041002 
38.493000 -0.040975 
38.494000 -0.040947 
38.495000 -0.040919 
38.496000 -0.040891 
38.497000 -0.040862 
38.498000 -0.040833 
38.499000 -0.040804 
38.500000 -0.040775 
38.501000 -0.040745 
38.502000 -0.040716 
38.503000 -0.040685 
38.504000 -0.040655 
38.505000 -0.040624 
38.506000 -0.040593 
38.507000 -0.040562 
38.508000 -0.040531 
38.509000 -0.040499 
38.510000 -0.040467 
38.511000 -0.040434 
38.512000 -0.040401 
38.513000 -0.040368 
38.514000 -0.040335 
38.515000 -0.040301 
38.516000 -0.040267 
38.517000 -0.040233 
38.518000 -0.040198 
38.519000 -0.040163 
38.520000 -0.040128 
38.521000 -0.040092 
38.522000 -0.040056 
38.523000 -0.040019 
38.524000 -0.039983 
38.525000 -0.039946 
38.526000 -0.039908 
38.527000 -0.039870 
38.528000 -0.039832 
38.529000 -0.039794 
38.530000 -0.039755 
38.531000 -0.039715 
38.532000 -0.039676 
38.533000 -0.039635 
38.534000 -0.039595 
38.535000 -0.039554 
38.536000 -0.039513 
38.537000 -0.039471 
38.538000 -0.039429 
38.539000 -0.039386 
38.540000 -0.039343 
38.541000 -0.039299 
38.542000 -0.039255 
38.543000 -0.039211 
38.544000 -0.039166 
38.545000 -0.039121 
38.546000 -0.039075 
38.547000 -0.039029 
38.548000 -0.038982 
38.549000 -0.038934 
38.550000 -0.038887 
38.551000 -0.038838 
38.552000 -0.038789 
38.553000 -0.038740 
38.554000 -0.038690 
38.555000 -0.038639 
38.556000 -0.038588 
38.557000 -0.038536 
38.558000 -0.038484 
38.559000 -0.038431 
38.560000 -0.038378 
38.561000 -0.038323 
38.562000 -0.038268 
38.563000 -0.038213 
38.564000 -0.038157 
38.565000 -0.038100 
38.566000 -0.038042 
38.567000 -0.037984 
38.568000 -0.037924 
38.569000 -0.037864 
38.570000 -0.037804 
38.571000 -0.037742 
38.572000 -0.037680 
38.573000 -0.037617 
38.574000 -0.037552 
38.575000 -0.037487 
38.576000 -0.037422 
38.577000 -0.037355 
38.578000 -0.037287 
38.579000 -0.037218 
38.580000 -0.037148 
38.581000 -0.037078 
38.582000 -0.037007 
38.583000 -0.036937 
38.584000 -0.036867 
38.585000 -0.036797 
38.586000 -0.036727 
38.587000 -0.036657 
38.588000 -0.036587 
38.589000 -0.036517 
38.590000 -0.036447 
38.591000 -0.036377 
38.592000 -0.036308 
38.593000 -0.036238 
38.594000 -0.036168 
38.595000 -0.036098 
38.596000 -0.036028 
38.597000 -0.035959 
38.598000 -0.035889 
38.599000 -0.035819 
38.600000 -0.035749 
38.601000 -0.035679 
38.602000 -0.035609 
38.603000 -0.035539 
38.604000 -0.035469 
38.605000 -0.035399 
38.606000 -0.035328 
38.607000 -0.035258 
38.608000 -0.035187 
38.609000 -0.035117 
38.610000 -0.035046 
38.611000 -0.034975 
38.612000 -0.034904 
38.613000 -0.034833 
38.614000 -0.034762 
38.615000 -0.034690 
38.616000 -0.034619 
38.617000 -0.034547 
38.618000 -0.034475 
38.619000 -0.034403 
38.620000 -0.034330 
38.621000 -0.034258 
38.622000 -0.034185 
38.623000 -0.034112 
38.624000 -0.034039 
38.625000 -0.033965 
38.626000 -0.033891 
38.627000 -0.033817 
38.628000 -0.033743 
38.629000 -0.033668 
38.630000 -0.033593 
38.631000 -0.033510 
38.632000 -0.033425 
38.633000 -0.033340 
38.634000 -0.033254 
38.635000 -0.033169 
38.636000 -0.033085 
38.637000 -0.033002 
38.638000 -0.032918 
38.639000 -0.032834 
38.640000 -0.032750 
38.641000 -0.032666 
38.642000 -0.032581 
38.643000 -0.032496 
38.644000 -0.032411 
38.645000 -0.032325 
38.646000 -0.032239 
38.647000 -0.032153 
38.648000 -0.032067 
38.649000 -0.031980 
38.650000 -0.031893 
38.651000 -0.031805 
38.652000 -0.031717 
38.653000 -0.031628 
38.654000 -0.031539 
38.655000 -0.031450 
38.656000 -0.031360 
38.657000 -0.031269 
38.658000 -0.031178 
38.659000 -0.031086 
38.660000 -0.030993 
38.661000 -0.030900 
38.662000 -0.030806 
38.663000 -0.030711 
38.664000 -0.030616 
38.665000 -0.030520 
38.666000 -0.030422 
38.667000 -0.030324 
38.668000 -0.030225 
38.669000 -0.030124 
38.670000 -0.030023 
38.671000 -0.029920 
38.672000 -0.029816 
38.673000 -0.029711 
38.674000 -0.029605 
38.675000 -0.029497 
38.676000 -0.029387 
38.677000 -0.029276 
38.678000 -0.029163 
38.679000 -0.029049 
38.680000 -0.028932 
38.681000 -0.028814 
38.682000 -0.028694 
38.683000 -0.028571 
38.684000 -0.028448 
38.685000 -0.028327 
38.686000 -0.028206 
38.687000 -0.028086 
38.688000 -0.027968 
38.689000 -0.027850 
38.690000 -0.027734 
38.691000 -0.027618 
38.692000 -0.027503 
38.693000 -0.027389 
38.694000 -0.027275 
38.695000 -0.027163 
38.696000 -0.027050 
38.697000 -0.026939 
38.698000 -0.026827 
38.699000 -0.026717 
38.700000 -0.026606 
38.701000 -0.026496 
38.702000 -0.026386 
38.703000 -0.026277 
38.704000 -0.026168 
38.705000 -0.026059 
38.706000 -0.025950 
38.707000 -0.025841 
38.708000 -0.025732 
38.709000 -0.025624 
38.710000 -0.025515 
38.711000 -0.025406 
38.712000 -0.025298 
38.713000 -0.025189 
38.714000 -0.025080 
38.715000 -0.024972 
38.716000 -0.024855 
38.717000 -0.024732 
38.718000 -0.024609 
38.719000 -0.024486 
38.720000 -0.024364 
38.721000 -0.024245 
38.722000 -0.024126 
38.723000 -0.024007 
38.724000 -0.023888 
38.725000 -0.023769 
38.726000 -0.023650 
38.727000 -0.023531 
38.728000 -0.023411 
38.729000 -0.023292 
38.730000 -0.023172 
38.731000 -0.023051 
38.732000 -0.022930 
38.733000 -0.022809 
38.734000 -0.022687 
38.735000 -0.022564 
38.736000 -0.022441 
38.737000 -0.022316 
38.738000 -0.022191 
38.739000 -0.022065 
38.740000 -0.021938 
38.741000 -0.021810 
38.742000 -0.021680 
38.743000 -0.021549 
38.744000 -0.021416 
38.745000 -0.021282 
38.746000 -0.021146 
38.747000 -0.021008 
38.748000 -0.020868 
38.749000 -0.020726 
38.750000 -0.020581 
38.751000 -0.020434 
38.752000 -0.020284 
38.753000 -0.020131 
38.754000 -0.019975 
38.755000 -0.019819 
38.756000 -0.019666 
38.757000 -0.019515 
38.758000 -0.019366 
38.759000 -0.019218 
38.760000 -0.019072 
38.761000 -0.018928 
38.762000 -0.018785 
38.763000 -0.018644 
38.764000 -0.018503 
38.765000 -0.018364 
38.766000 -0.018225 
38.767000 -0.018088 
38.768000 -0.017951 
38.769000 -0.017815 
38.770000 -0.017679 
38.771000 -0.017544 
38.772000 -0.017410 
38.773000 -0.017275 
38.774000 -0.017141 
38.775000 -0.017008 
38.776000 -0.016874 
38.777000 -0.016740 
38.778000 -0.016607 
38.779000 -0.016473 
38.780000 -0.016338 
38.781000 -0.016188 
38.782000 -0.016037 
38.783000 -0.015886 
38.784000 -0.015735 
38.785000 -0.015590 
38.786000 -0.015444 
38.787000 -0.015299 
38.788000 -0.015153 
38.789000 -0.015007 
38.790000 -0.014861 
38.791000 -0.014715 
38.792000 -0.014568 
38.793000 -0.014421 
38.794000 -0.014273 
38.795000 -0.014124 
38.796000 -0.013974 
38.797000 -0.013823 
38.798000 -0.013671 
38.799000 -0.013517 
38.800000 -0.013362 
38.801000 -0.013205 
38.802000 -0.013046 
38.803000 -0.012885 
38.804000 -0.012721 
38.805000 -0.012555 
38.806000 -0.012386 
38.807000 -0.012213 
38.808000 -0.012038 
38.809000 -0.011858 
38.810000 -0.011674 
38.811000 -0.011486 
38.812000 -0.011295 
38.813000 -0.011107 
38.814000 -0.010923 
38.815000 -0.010741 
38.816000 -0.010562 
38.817000 -0.010385 
38.818000 -0.010210 
38.819000 -0.010037 
38.820000 -0.009866 
38.821000 -0.009697 
38.822000 -0.009528 
38.823000 -0.009361 
38.824000 -0.009195 
38.825000 -0.009030 
38.826000 -0.008866 
38.827000 -0.008702 
38.828000 -0.008538 
38.829000 -0.008375 
38.830000 -0.008212 
38.831000 -0.008049 
38.832000 -0.007886 
38.833000 -0.007724 
38.834000 -0.007541 
38.835000 -0.007358 
38.836000 -0.007175 
38.837000 -0.006992 
38.838000 -0.006815 
38.839000 -0.006638 
38.840000 -0.006461 
38.841000 -0.006284 
38.842000 -0.006107 
38.843000 -0.005929 
38.844000 -0.005750 
38.845000 -0.005570 
38.846000 -0.005389 
38.847000 -0.005206 
38.848000 -0.005022 
38.849000 -0.004836 
38.850000 -0.004647 
38.851000 -0.004456 
38.852000 -0.004262 
38.853000 -0.004064 
38.854000 -0.003863 
38.855000 -0.003657 
38.856000 -0.003447 
38.857000 -0.003231 
38.858000 -0.003010 
38.859000 -0.002784 
38.860000 -0.002559 
38.861000 -0.002340 
38.862000 -0.002125 
38.863000 -0.001914 
38.864000 -0.001706 
38.865000 -0.001501 
38.866000 -0.001300 
38.867000 -0.001100 
38.868000 -0.000903 
38.869000 -0.000708 
38.870000 -0.000514 
38.871000 -0.000321 
38.872000 -0.000129 
38.873000 0.000062 
38.874000 0.000252 
38.875000 0.000442 
38.876000 0.000631 
38.877000 0.000819 
38.878000 0.001017 
38.879000 0.001229 
38.880000 0.001440 
38.881000 0.001652 
38.882000 0.001861 
38.883000 0.002065 
38.884000 0.002269 
38.885000 0.002473 
38.886000 0.002677 
38.887000 0.002882 
38.888000 0.003088 
38.889000 0.003296 
38.890000 0.003505 
38.891000 0.003717 
38.892000 0.003931 
38.893000 0.004148 
38.894000 0.004368 
38.895000 0.004593 
38.896000 0.004822 
38.897000 0.005057 
38.898000 0.005298 
38.899000 0.005545 
38.900000 0.005799 
38.901000 0.006049 
38.902000 0.006293 
38.903000 0.006532 
38.904000 0.006765 
38.905000 0.006994 
38.906000 0.007220 
38.907000 0.007442 
38.908000 0.007661 
38.909000 0.007877 
38.910000 0.008092 
38.911000 0.008304 
38.912000 0.008516 
38.913000 0.008726 
38.914000 0.008935 
38.915000 0.009144 
38.916000 0.009351 
38.917000 0.009559 
38.918000 0.009791 
38.919000 0.010022 
38.920000 0.010254 
38.921000 0.010486 
38.922000 0.010710 
38.923000 0.010933 
38.924000 0.011156 
38.925000 0.011379 
38.926000 0.011604 
38.927000 0.011829 
38.928000 0.012057 
38.929000 0.012286 
38.930000 0.012519 
38.931000 0.012755 
38.932000 0.012995 
38.933000 0.013239 
38.934000 0.013489 
38.935000 0.013746 
38.936000 0.014009 
38.937000 0.014281 
38.938000 0.014553 
38.939000 0.014817 
38.940000 0.015075 
38.941000 0.015327 
38.942000 0.015573 
38.943000 0.015815 
38.944000 0.016053 
38.945000 0.016287 
38.946000 0.016519 
38.947000 0.016749 
38.948000 0.016976 
38.949000 0.017203 
38.950000 0.017428 
38.951000 0.017651 
38.952000 0.017873 
38.953000 0.018094 
38.954000 0.018337 
38.955000 0.018585 
38.956000 0.018832 
38.957000 0.019081 
38.958000 0.019324 
38.959000 0.019563 
38.960000 0.019802 
38.961000 0.020042 
38.962000 0.020282 
38.963000 0.020525 
38.964000 0.020770 
38.965000 0.021017 
38.966000 0.021269 
38.967000 0.021524 
38.968000 0.021785 
38.969000 0.022052 
38.970000 0.022326 
38.971000 0.022608 
38.972000 0.022899 
38.973000 0.023188 
38.974000 0.023468 
38.975000 0.023741 
38.976000 0.024007 
38.977000 0.024268 
38.978000 0.024524 
38.979000 0.024775 
38.980000 0.025024 
38.981000 0.025270 
38.982000 0.025513 
38.983000 0.025755 
38.984000 0.025995 
38.985000 0.026233 
38.986000 0.026470 
38.987000 0.026706 
38.988000 0.026965 
38.989000 0.027229 
38.990000 0.027493 
38.991000 0.027758 
38.992000 0.028019 
38.993000 0.028274 
38.994000 0.028530 
38.995000 0.028787 
38.996000 0.029046 
38.997000 0.029307 
38.998000 0.029572 
38.999000 0.029840 
39.000000 0.030113 
39.001000 0.030391 
39.002000 0.030677 
39.003000 0.030971 
39.004000 0.031274 
39.005000 0.031585 
39.006000 0.031888 
39.007000 0.032182 
39.008000 0.032467 
39.009000 0.032746 
39.010000 0.033020 
39.011000 0.033288 
39.012000 0.033552 
39.013000 0.033813 
39.014000 0.034072 
39.015000 0.034328 
39.016000 0.034582 
39.017000 0.034834 
39.018000 0.035084 
39.019000 0.035333 
39.020000 0.035607 
39.021000 0.035885 
39.022000 0.036164 
39.023000 0.036444 
39.024000 0.036721 
39.025000 0.036991 
39.026000 0.037262 
39.027000 0.037534 
39.028000 0.037809 
39.029000 0.038086 
39.030000 0.038368 
39.031000 0.038654 
39.032000 0.038946 
39.033000 0.039245 
39.034000 0.039552 
39.035000 0.039870 
39.036000 0.040194 
39.037000 0.040508 
39.038000 0.040813 
39.039000 0.041109 
39.040000 0.041397 
39.041000 0.041679 
39.042000 0.041956 
39.043000 0.042229 
39.044000 0.042499 
39.045000 0.042765 
39.046000 0.043029 
39.047000 0.043290 
39.048000 0.043549 
39.049000 0.043807 
39.050000 0.044074 
39.051000 0.044360 
39.052000 0.044646 
39.053000 0.044933 
39.054000 0.045222 
39.055000 0.045504 
39.056000 0.045782 
39.057000 0.046062 
39.058000 0.046344 
39.059000 0.046629 
39.060000 0.046917 
39.061000 0.047209 
39.062000 0.047508 
39.063000 0.047813 
39.064000 0.048126 
39.065000 0.048450 
39.066000 0.048780 
39.067000 0.049099 
39.068000 0.049407 
39.069000 0.049707 
39.070000 0.049999 
39.071000 0.050284 
39.072000 0.050565 
39.073000 0.050840 
39.074000 0.051112 
39.075000 0.051381 
39.076000 0.051647 
39.077000 0.051910 
39.078000 0.052171 
39.079000 0.052430 
39.080000 0.052704 
39.081000 0.052992 
39.082000 0.053280 
39.083000 0.053569 
39.084000 0.053861 
39.085000 0.054143 
39.086000 0.054424 
39.087000 0.054707 
39.088000 0.054991 
39.089000 0.055278 
39.090000 0.055568 
39.091000 0.055864 
39.092000 0.056165 
39.093000 0.056473 
39.094000 0.056789 
39.095000 0.057115 
39.096000 0.057443 
39.097000 0.057758 
39.098000 0.058063 
39.099000 0.058360 
39.100000 0.058649 
39.101000 0.058932 
39.102000 0.059209 
39.103000 0.059483 
39.104000 0.059752 
39.105000 0.060018 
39.106000 0.060281 
39.107000 0.060541 
39.108000 0.060799 
39.109000 0.061054 
39.110000 0.061331 
39.111000 0.061615 
39.112000 0.061900 
39.113000 0.062186 
39.114000 0.062474 
39.115000 0.062752 
39.116000 0.063030 
39.117000 0.063309 
39.118000 0.063590 
39.119000 0.063873 
39.120000 0.064159 
39.121000 0.064450 
39.122000 0.064746 
39.123000 0.065048 
39.124000 0.065358 
39.125000 0.065676 
39.126000 0.065937 
39.127000 0.066169 
39.128000 0.066384 
39.129000 0.066582 
39.130000 0.066764 
39.131000 0.066934 
39.132000 0.067091 
39.133000 0.067237 
39.134000 0.067372 
39.135000 0.067497 
39.136000 0.067612 
39.137000 0.067717 
39.138000 0.067813 
39.139000 0.067902 
39.140000 0.067982 
39.141000 0.068057 
39.142000 0.068128 
39.143000 0.068196 
39.144000 0.068263 
39.145000 0.068328 
39.146000 0.068390 
39.147000 0.068451 
39.148000 0.068511 
39.149000 0.068571 
39.150000 0.068631 
39.151000 0.068692 
39.152000 0.074286 
39.153000 0.074286 
39.154000 0.074286 
39.155000 0.074286 
39.156000 0.074286 
39.157000 0.074286 
39.158000 0.074286 
39.159000 0.074286 
39.160000 0.074286 
39.161000 0.074286 
39.162000 0.074286 
39.163000 0.074286 
39.164000 0.074286 
39.165000 0.074286 
39.166000 0.074286 
39.167000 0.074286 
39.168000 0.074286 
39.169000 0.074286 
39.170000 0.074286 
39.171000 0.074286 
39.172000 0.074286 
39.173000 0.074286 
39.174000 0.074286 
39.175000 0.074286 
39.176000 0.074286 
39.177000 0.074286 
39.178000 0.074286 
39.179000 0.074286 
39.180000 0.074286 
39.181000 0.074286 
39.182000 0.080702 
39.183000 0.080911 
39.184000 0.081124 
39.185000 0.081340 
39.186000 0.081559 
39.187000 0.081782 
39.188000 0.082010 
39.189000 0.082243 
39.190000 0.082481 
39.191000 0.082725 
39.192000 0.082978 
39.193000 0.083228 
39.194000 0.083470 
39.195000 0.083705 
39.196000 0.083933 
39.197000 0.084154 
39.198000 0.084371 
39.199000 0.084582 
39.200000 0.084789 
39.201000 0.084993 
39.202000 0.085192 
39.203000 0.085389 
39.204000 0.085582 
39.205000 0.085772 
39.206000 0.085958 
39.207000 0.086141 
39.208000 0.086323 
39.209000 0.086502 
39.210000 0.086678 
39.211000 0.086871 
39.212000 0.087063 
39.213000 0.087255 
39.214000 0.087446 
39.215000 0.087637 
39.216000 0.087822 
39.217000 0.088005 
39.218000 0.088186 
39.219000 0.088365 
39.220000 0.088543 
39.221000 0.088719 
39.222000 0.088894 
39.223000 0.089068 
39.224000 0.089240 
39.225000 0.089410 
39.226000 0.089580 
39.227000 0.089749 
39.228000 0.089917 
39.229000 0.090084 
39.230000 0.090251 
39.231000 0.090417 
39.232000 0.090583 
39.233000 0.090748 
39.234000 0.090913 
39.235000 0.091078 
39.236000 0.091243 
39.237000 0.091408 
39.238000 0.091570 
39.239000 0.091727 
39.240000 0.091878 
39.241000 0.092023 
39.242000 0.092164 
39.243000 0.092299 
39.244000 0.092430 
39.245000 0.092557 
39.246000 0.092680 
39.247000 0.092798 
39.248000 0.092913 
39.249000 0.093024 
39.250000 0.093131 
39.251000 0.093235 
39.252000 0.093335 
39.253000 0.093432 
39.254000 0.093525 
39.255000 0.093615 
39.256000 0.093702 
39.257000 0.093786 
39.258000 0.093866 
39.259000 0.093944 
39.260000 0.094018 
39.261000 0.094089 
39.262000 0.094157 
39.263000 0.094222 
39.264000 0.094284 
39.265000 0.094343 
39.266000 0.094399 
39.267000 0.094451 
39.268000 0.094501 
39.269000 0.094547 
39.270000 0.094590 
39.271000 0.094630 
39.272000 0.094668 
39.273000 0.094702 
39.274000 0.094733 
39.275000 0.094761 
39.276000 0.094786 
39.277000 0.094808 
39.278000 0.094828 
39.279000 0.094845 
39.280000 0.094859 
39.281000 0.094871 
39.282000 0.094880 
39.283000 0.094886 
39.284000 0.094888 
39.285000 0.094886 
39.286000 0.094880 
39.287000 0.094869 
39.288000 0.094855 
39.289000 0.094839 
39.290000 0.094821 
39.291000 0.094801 
