experiment "Irregular waves for ECN campaign SOFTWIND SPAR" with ("nantes_main_posn/default.ttf")
/* Wave data read from .dat files prepared with MatLab routine LHEEA_irrwave_generation_SW_SPAR_additionnal.m */
/* Poly-chromatic wave data*/
wave (or run) 1;
Period	Frequency	Amplitude	Height	Direction	Phase
1.38005	0.724609	0.00151707	0.00303414	0	2.72434
1.3782	0.725586	0.00151255	0.00302511	0	3.21883
1.37634	0.726563	0.00150805	0.0030161	0	5.8992
1.3745	0.727539	0.00150357	0.00300714	0	0.194458
1.37265	0.728516	0.0014991	0.0029982	0	4.50428
1.37082	0.729492	0.00149465	0.00298929	0	5.59844
1.36898	0.730469	0.00149021	0.00298042	0	0.171451
1.36716	0.731445	0.00148579	0.00297158	0	3.28014
1.36533	0.732422	0.00148139	0.00296278	0	2.04825
1.36352	0.733398	0.001477	0.002954	0	5.40033
1.3617	0.734375	0.00147263	0.00294526	0	3.50926
1.35989	0.735352	0.00146827	0.00293655	0	4.33683
1.35809	0.736328	0.00146393	0.00292787	0	2.84536
1.35629	0.737305	0.00145961	0.00291922	0	3.94778
1.3545	0.738281	0.0014553	0.0029106	0	1.82273
1.35271	0.739258	0.00145101	0.00290202	0	0.0587388
1.35092	0.740234	0.00144673	0.00289346	0	3.62386
1.34914	0.741211	0.00144247	0.00288494	0	1.95686
1.34737	0.742188	0.00143822	0.00287645	0	3.25009
1.3456	0.743164	0.00143399	0.00286799	0	5.75795
1.34383	0.744141	0.00142978	0.00285956	0	2.67962
1.34207	0.745117	0.00142558	0.00285116	0	1.55444
1.34031	0.746094	0.00142139	0.00284279	0	2.33291
1.33856	0.74707	0.00141722	0.00283445	0	5.85506
1.33681	0.748047	0.00141307	0.00282614	0	5.88652
1.33507	0.749023	0.00140893	0.00281786	0	5.30508
1.33333	0.75	0.00140481	0.00280962	0	5.78183
1.3316	0.750977	0.0014007	0.0028014	0	1.43194
1.32987	0.751953	0.00139661	0.00279321	0	0.549667
1.32815	0.75293	0.00139253	0.00278505	0	1.42823
1.32642	0.753906	0.00138846	0.00277693	0	1.97529
1.32471	0.754883	0.00138441	0.00276883	0	1.09809
1.323	0.755859	0.00138038	0.00276076	0	3.81449
1.32129	0.756836	0.00137636	0.00275272	0	2.59864
1.31959	0.757813	0.00137236	0.00274471	0	5.12929
1.31789	0.758789	0.00136837	0.00273673	0	1.16321
1.3162	0.759766	0.00136439	0.00272878	0	4.41002
1.31451	0.760742	0.00136043	0.00272086	0	1.5102
1.31282	0.761719	0.00135648	0.00271296	0	3.60792
1.31114	0.762695	0.00135255	0.0027051	0	2.19275
1.30946	0.763672	0.00134863	0.00269726	0	0.357918
1.30779	0.764648	0.00134473	0.00268946	0	1.43768
1.30612	0.765625	0.00134084	0.00268168	0	4.17268
1.30446	0.766602	0.00133696	0.00267393	0	3.12431
1.3028	0.767578	0.0013331	0.0026662	0	3.26107
1.30114	0.768555	0.00132925	0.00265851	0	1.0978
1.29949	0.769531	0.00132542	0.00265084	0	3.58591
1.29785	0.770508	0.0013216	0.00264321	0	6.26279
1.2962	0.771484	0.0013178	0.00263559	0	5.13233
1.29456	0.772461	0.00131401	0.00262801	0	3.73455
1.29293	0.773438	0.00131023	0.00262046	0	6.13232
1.2913	0.774414	0.00130647	0.00261293	0	5.66468
1.28967	0.775391	0.00130272	0.00260543	0	3.74232
1.28805	0.776367	0.00129898	0.00259796	0	0.203741
1.28643	0.777344	0.00129526	0.00259051	0	0.587962
1.28482	0.77832	0.00129155	0.00258309	0	0.410743
1.28321	0.779297	0.00128785	0.0025757	0	2.83832
1.2816	0.780273	0.00128417	0.00256834	0	2.35893
1.28	0.78125	0.0012805	0.002561	0	6.12831
1.2784	0.782227	0.00127685	0.00255369	0	1.05547
1.27681	0.783203	0.0012732	0.00254641	0	6.1122
1.27522	0.78418	0.00126957	0.00253915	0	4.82219
1.27363	0.785156	0.00126596	0.00253192	0	5.17884
1.27205	0.786133	0.00126236	0.00252471	0	3.97484
1.27047	0.787109	0.00125877	0.00251753	0	4.20177
1.2689	0.788086	0.00125519	0.00251038	0	2.99634
1.26733	0.789063	0.00125163	0.00250325	0	0.0825382
1.26576	0.790039	0.00124808	0.00249615	0	2.218
1.2642	0.791016	0.00124454	0.00248908	0	3.09178
1.26264	0.791992	0.00124101	0.00248203	0	4.5873
1.26108	0.792969	0.0012375	0.002475	0	2.94448
1.25953	0.793945	0.001234	0.00246801	0	2.87396
1.25799	0.794922	0.00123052	0.00246103	0	0.864961
1.25644	0.795898	0.00122704	0.00245409	0	0.0684159
1.2549	0.796875	0.00122358	0.00244716	0	4.7644
1.25337	0.797852	0.00122013	0.00244027	0	2.01032
1.25183	0.798828	0.0012167	0.00243339	0	6.18506
1.25031	0.799805	0.00121327	0.00242655	0	1.38377
1.24878	0.800781	0.00120986	0.00241972	0	2.12817
1.24726	0.801758	0.00120646	0.00241293	0	3.29174
1.24574	0.802734	0.00120308	0.00240615	0	4.74312
1.24423	0.803711	0.0011997	0.0023994	0	2.9145
1.24272	0.804688	0.00119634	0.00239268	0	0.784283
1.24121	0.805664	0.00119299	0.00238598	0	1.9635
1.23971	0.806641	0.00118965	0.0023793	0	3.16999
1.23821	0.807617	0.00118633	0.00237265	0	4.23392
1.23671	0.808594	0.00118301	0.00236602	0	4.83899
1.23522	0.80957	0.00117971	0.00235942	0	0.818924
1.23373	0.810547	0.00117642	0.00235284	0	0.14398
1.23225	0.811523	0.00117314	0.00234629	0	3.26149
1.23077	0.8125	0.00116988	0.00233975	0	5.08931
1.22929	0.813477	0.00116662	0.00233324	0	0.0791918
1.22782	0.814453	0.00116338	0.00232676	0	4.22525
1.22635	0.81543	0.00116015	0.0023203	0	4.31534
1.22488	0.816406	0.00115693	0.00231386	0	2.8227
1.22342	0.817383	0.00115372	0.00230744	0	5.74779
1.22196	0.818359	0.00115052	0.00230105	0	4.04864
1.2205	0.819336	0.00114734	0.00229468	0	0.0329229
1.21905	0.820313	0.00114417	0.00228833	0	3.04375
1.2176	0.821289	0.001141	0.00228201	0	5.39925
1.21615	0.822266	0.00113785	0.00227571	0	5.21755
1.21471	0.823242	0.00113472	0.00226943	0	4.07876
1.21327	0.824219	0.00113159	0.00226317	0	4.23297
1.21183	0.825195	0.00112847	0.00225694	0	3.63482
1.2104	0.826172	0.00112537	0.00225073	0	1.72235
1.20897	0.827148	0.00112227	0.00224454	0	3.52191
1.20755	0.828125	0.00111919	0.00223837	0	4.2206
1.20612	0.829102	0.00111612	0.00223223	0	2.21438
1.20471	0.830078	0.00111305	0.00222611	0	5.37733
1.20329	0.831055	0.00111	0.00222001	0	1.22546
1.20188	0.832031	0.00110696	0.00221393	0	4.69556
1.20047	0.833008	0.00110394	0.00220787	0	1.81963
1.19906	0.833984	0.00110092	0.00220184	0	4.86192
1.19766	0.834961	0.00109791	0.00219582	0	2.68755
1.19626	0.835938	0.00109491	0.00218983	0	5.07492
1.19487	0.836914	0.00109193	0.00218386	0	2.22133
1.19347	0.837891	0.00108895	0.00217791	0	1.34267
1.19208	0.838867	0.00108599	0.00217198	0	4.82099
1.1907	0.839844	0.00108304	0.00216607	0	1.93925
1.18931	0.84082	0.00108009	0.00216019	0	4.60711
1.18794	0.841797	0.00107716	0.00215432	0	4.67766
1.18656	0.842773	0.00107424	0.00214848	0	1.39108
1.18519	0.84375	0.00107133	0.00214265	0	1.34531
1.18382	0.844727	0.00106843	0.00213685	0	1.25003
1.18245	0.845703	0.00106553	0.00213107	0	0.895469
1.18108	0.84668	0.00106265	0.00212531	0	2.36928
1.17972	0.847656	0.00105978	0.00211957	0	0.167308
1.17837	0.848633	0.00105692	0.00211385	0	0.696933
1.17701	0.849609	0.00105407	0.00210815	0	4.23841
1.17566	0.850586	0.00105123	0.00210246	0	5.02514
1.17431	0.851563	0.0010484	0.0020968	0	0.505982
1.17297	0.852539	0.00104558	0.00209116	0	1.45583
1.17162	0.853516	0.00104277	0.00208554	0	1.30455
1.17029	0.854492	0.00103997	0.00207994	0	5.76378
1.16895	0.855469	0.00103718	0.00207436	0	4.46932
1.16762	0.856445	0.0010344	0.0020688	0	3.48016
1.16629	0.857422	0.00103163	0.00206326	0	1.91334
1.16496	0.858398	0.00102887	0.00205774	0	5.24554
1.16364	0.859375	0.00102612	0.00205224	0	2.73511
1.16232	0.860352	0.00102338	0.00204675	0	5.80225
1.161	0.861328	0.00102065	0.00204129	0	4.43625
1.15968	0.862305	0.00101792	0.00203585	0	3.00356
1.15837	0.863281	0.00101521	0.00203042	0	0.793001
1.15706	0.864258	0.00101251	0.00202502	0	6.13266
1.15576	0.865234	0.00100981	0.00201963	0	1.00426
1.15445	0.866211	0.00100713	0.00201426	0	1.27299
1.15315	0.867188	0.00100446	0.00200891	0	2.70919
1.15186	0.868164	0.00100179	0.00200358	0	2.53968
1.15056	0.869141	0.000999135	0.00199827	0	0.922067
1.14927	0.870117	0.000996489	0.00199298	0	4.58245
1.14798	0.871094	0.000993852	0.0019877	0	1.18592
1.1467	0.87207	0.000991224	0.00198245	0	4.04572
1.14541	0.873047	0.000988605	0.00197721	0	4.73944
1.14413	0.874023	0.000985996	0.00197199	0	1.32407
1.14286	0.875	0.000983395	0.00196679	0	3.77591
1.14158	0.875977	0.000980804	0.00196161	0	4.70566
1.14031	0.876953	0.000978221	0.00195644	0	4.01005
1.13904	0.87793	0.000975648	0.0019513	0	3.75186
1.13778	0.878906	0.000973084	0.00194617	0	1.85657
1.13651	0.879883	0.000970528	0.00194106	0	4.59682
1.13525	0.880859	0.000967982	0.00193596	0	5.93955
1.134	0.881836	0.000965444	0.00193089	0	2.67388
1.13274	0.882813	0.000962916	0.00192583	0	4.91459
1.13149	0.883789	0.000960396	0.00192079	0	0.352745
1.13024	0.884766	0.000957884	0.00191577	0	5.24817
1.129	0.885742	0.000955382	0.00191076	0	1.20794
1.12775	0.886719	0.000952888	0.00190578	0	2.48247
1.12651	0.887695	0.000950403	0.00190081	0	1.88546
1.12527	0.888672	0.000947926	0.00189585	0	0.503306
1.12404	0.889648	0.000945458	0.00189092	0	5.68396
1.12281	0.890625	0.000942999	0.001886	0	2.32575
1.12158	0.891602	0.000940548	0.0018811	0	3.33447
1.12035	0.892578	0.000938106	0.00187621	0	3.10462
1.11913	0.893555	0.000935672	0.00187134	0	0.830393
1.1179	0.894531	0.000933246	0.00186649	0	1.29719
1.11668	0.895508	0.000930829	0.00186166	0	0.478708
1.11547	0.896484	0.00092842	0.00185684	0	3.19137
1.11425	0.897461	0.00092602	0.00185204	0	1.64336
1.11304	0.898438	0.000923628	0.00184726	0	2.24348
1.11183	0.899414	0.000921244	0.00184249	0	0.678994
1.11063	0.900391	0.000918868	0.00183774	0	4.94833
1.10943	0.901367	0.0009165	0.001833	0	0.669686
1.10823	0.902344	0.000914141	0.00182828	0	6.19339
1.10703	0.90332	0.000911789	0.00182358	0	1.11314
1.10583	0.904297	0.000909446	0.00181889	0	3.59653
1.10464	0.905273	0.000907111	0.00181422	0	0.281772
1.10345	0.90625	0.000904784	0.00180957	0	4.9456
1.10226	0.907227	0.000902464	0.00180493	0	1.19133
1.10108	0.908203	0.000900153	0.00180031	0	3.31692
1.09989	0.90918	0.00089785	0.0017957	0	4.65004
1.09871	0.910156	0.000895554	0.00179111	0	0.942047
1.09753	0.911133	0.000893266	0.00178653	0	3.46258
1.09636	0.912109	0.000890986	0.00178197	0	1.36105
1.09519	0.913086	0.000888714	0.00177743	0	4.77017
1.09402	0.914063	0.00088645	0.0017729	0	4.54221
1.09285	0.915039	0.000884193	0.00176839	0	1.10929
1.09168	0.916016	0.000881945	0.00176389	0	5.4159
1.09052	0.916992	0.000879703	0.00175941	0	0.124251
1.08936	0.917969	0.00087747	0.00175494	0	5.40503
1.0882	0.918945	0.000875244	0.00175049	0	3.5117
1.08705	0.919922	0.000873025	0.00174605	0	2.53351
1.0859	0.920898	0.000870814	0.00174163	0	4.76735
1.08475	0.921875	0.000868611	0.00173722	0	4.5046
1.0836	0.922852	0.000866415	0.00173283	0	6.20355
1.08245	0.923828	0.000864226	0.00172845	0	1.74726
1.08131	0.924805	0.000862045	0.00172409	0	0.0238363
1.08017	0.925781	0.000859872	0.00171974	0	5.86788
1.07903	0.926758	0.000857705	0.00171541	0	5.39033
1.07789	0.927734	0.000855546	0.00171109	0	4.57951
1.07676	0.928711	0.000853394	0.00170679	0	3.24645
1.07563	0.929688	0.00085125	0.0017025	0	4.44194
1.0745	0.930664	0.000849113	0.00169823	0	4.90421
1.07338	0.931641	0.000846983	0.00169397	0	2.35542
1.07225	0.932617	0.00084486	0.00168972	0	4.84008
1.07113	0.933594	0.000842744	0.00168549	0	4.71631
1.07001	0.93457	0.000840635	0.00168127	0	3.85292
1.06889	0.935547	0.000838534	0.00167707	0	2.525
1.06778	0.936523	0.00083644	0.00167288	0	4.38132
1.06667	0.9375	0.000834352	0.0016687	0	0.0195587
1.06556	0.938477	0.000832272	0.00166454	0	4.86882
1.06445	0.939453	0.000830198	0.0016604	0	5.63235
1.06334	0.94043	0.000828132	0.00165626	0	1.50366
1.06224	0.941406	0.000826072	0.00165214	0	0.758803
1.06114	0.942383	0.00082402	0.00164804	0	1.38409
1.06004	0.943359	0.000821974	0.00164395	0	1.89813
1.05895	0.944336	0.000819935	0.00163987	0	5.54823
1.05785	0.945313	0.000817903	0.00163581	0	3.41282
1.05676	0.946289	0.000815877	0.00163175	0	1.80146
1.05567	0.947266	0.000813859	0.00162772	0	0.869308
1.05458	0.948242	0.000811847	0.00162369	0	1.82303
1.0535	0.949219	0.000809842	0.00161968	0	3.85707
1.05242	0.950195	0.000807843	0.00161569	0	2.03662
1.05133	0.951172	0.000805851	0.0016117	0	2.87368
1.05026	0.952148	0.000803866	0.00160773	0	2.79047
1.04918	0.953125	0.000801887	0.00160377	0	5.20333
1.04811	0.954102	0.000799915	0.00159983	0	2.67882
1.04703	0.955078	0.00079795	0.0015959	0	2.17209
1.04597	0.956055	0.000795991	0.00159198	0	4.24097
1.0449	0.957031	0.000794038	0.00158808	0	1.39161
1.04383	0.958008	0.000792092	0.00158418	0	2.93579
1.04277	0.958984	0.000790153	0.00158031	0	1.97773
1.04171	0.959961	0.000788219	0.00157644	0	3.93865
1.04065	0.960938	0.000786293	0.00157259	0	5.51262
1.03959	0.961914	0.000784372	0.00156874	0	2.81291
1.03854	0.962891	0.000782458	0.00156492	0	4.92889
1.03749	0.963867	0.00078055	0.0015611	0	2.8712
1.03644	0.964844	0.000778649	0.0015573	0	4.12321
1.03539	0.96582	0.000776753	0.00155351	0	0.828381
1.03434	0.966797	0.000774864	0.00154973	0	2.7205
1.0333	0.967773	0.000772981	0.00154596	0	5.71338
1.03226	0.96875	0.000771105	0.00154221	0	3.80434
1.03122	0.969727	0.000769234	0.00153847	0	4.81779
1.03018	0.970703	0.00076737	0.00153474	0	3.17113
1.02915	0.97168	0.000765512	0.00153102	0	3.12938
1.02811	0.972656	0.000763659	0.00152732	0	5.2961
1.02708	0.973633	0.000761813	0.00152363	0	0.426044
1.02605	0.974609	0.000759973	0.00151995	0	3.60198
1.02503	0.975586	0.000758139	0.00151628	0	5.92355
1.024	0.976563	0.000756311	0.00151262	0	3.25381
1.02298	0.977539	0.000754489	0.00150898	0	1.22186
1.02196	0.978516	0.000752673	0.00150535	0	5.32776
1.02094	0.979492	0.000750863	0.00150173	0	1.5811
1.01992	0.980469	0.000749058	0.00149812	0	4.40279
1.01891	0.981445	0.00074726	0.00149452	0	3.39456
1.01789	0.982422	0.000745467	0.00149093	0	5.96171
1.01688	0.983398	0.000743681	0.00148736	0	3.92282
1.01587	0.984375	0.0007419	0.0014838	0	5.26517
1.01487	0.985352	0.000740124	0.00148025	0	0.0498437
1.01386	0.986328	0.000738355	0.00147671	0	6.21621
1.01286	0.987305	0.000736591	0.00147318	0	0.488295
1.01186	0.988281	0.000734833	0.00146967	0	2.024
1.01086	0.989258	0.000733081	0.00146616	0	5.94485
1.00986	0.990234	0.000731334	0.00146267	0	0.056166
1.00887	0.991211	0.000729593	0.00145919	0	5.16937
1.00787	0.992188	0.000727858	0.00145572	0	5.41115
1.00688	0.993164	0.000726128	0.00145226	0	2.76354
1.00589	0.994141	0.000724404	0.00144881	0	1.60689
1.00491	0.995117	0.000722685	0.00144537	0	5.04345
1.00392	0.996094	0.000720972	0.00144194	0	3.0025
1.00294	0.99707	0.000719264	0.00143853	0	0.844074
1.00196	0.998047	0.000717562	0.00143512	0	5.82985
1.00098	0.999023	0.000715866	0.00143173	0	5.62955
1	1	0.000714174	0.00142835	0	3.08847
0.999024	1.00098	0.000712489	0.00142498	0	5.38282
0.998051	1.00195	0.000710808	0.00142162	0	2.63
0.997079	1.00293	0.000709133	0.00141827	0	4.29434
0.996109	1.00391	0.000707464	0.00141493	0	2.50065
0.995141	1.00488	0.000705799	0.0014116	0	3.17767
0.994175	1.00586	0.00070414	0.00140828	0	1.19099
0.99321	1.00684	0.000702487	0.00140497	0	6.0632
0.992248	1.00781	0.000700838	0.00140168	0	1.84861
0.991288	1.00879	0.000699195	0.00139839	0	0.650056
0.990329	1.00977	0.000697557	0.00139511	0	0.90676
0.989372	1.01074	0.000695925	0.00139185	0	0.0885445
0.988417	1.01172	0.000694297	0.00138859	0	4.49842
0.987464	1.0127	0.000692675	0.00138535	0	3.54685
0.986513	1.01367	0.000691058	0.00138212	0	4.99248
0.985563	1.01465	0.000689446	0.00137889	0	3.18608
0.984615	1.01563	0.000687839	0.00137568	0	4.97516
0.98367	1.0166	0.000686237	0.00137247	0	4.37162
0.982726	1.01758	0.00068464	0.00136928	0	4.88737
0.981783	1.01855	0.000683049	0.0013661	0	2.55401
0.980843	1.01953	0.000681462	0.00136292	0	4.07006
0.979904	1.02051	0.00067988	0.00135976	0	1.12968
0.978967	1.02148	0.000678304	0.00135661	0	2.02205
0.978032	1.02246	0.000676732	0.00135346	0	1.08451
0.977099	1.02344	0.000675166	0.00135033	0	2.56754
0.976168	1.02441	0.000673604	0.00134721	0	1.51688
0.975238	1.02539	0.000672047	0.00134409	0	2.55677
0.97431	1.02637	0.000670495	0.00134099	0	6.1275
0.973384	1.02734	0.000668948	0.0013379	0	2.01263
0.97246	1.02832	0.000667406	0.00133481	0	6.17317
0.971537	1.0293	0.000665869	0.00133174	0	3.99803
0.970616	1.03027	0.000664336	0.00132867	0	2.35677
0.969697	1.03125	0.000662808	0.00132562	0	5.38773
0.96878	1.03223	0.000661285	0.00132257	0	3.89298
0.967864	1.0332	0.000659767	0.00131953	0	1.58357
0.96695	1.03418	0.000658254	0.00131651	0	4.98166
0.966038	1.03516	0.000656745	0.00131349	0	2.72023
0.965127	1.03613	0.000655241	0.00131048	0	2.24631
0.964218	1.03711	0.000653742	0.00130748	0	2.07519
0.963311	1.03809	0.000652247	0.00130449	0	4.3817
0.962406	1.03906	0.000650758	0.00130152	0	1.68798
0.961502	1.04004	0.000649272	0.00129854	0	5.07856
0.9606	1.04102	0.000647792	0.00129558	0	1.85535
0.9597	1.04199	0.000646316	0.00129263	0	3.41882
0.958801	1.04297	0.000644844	0.00128969	0	3.0657
0.957905	1.04395	0.000643377	0.00128675	0	5.37436
0.957009	1.04492	0.000641915	0.00128383	0	5.5819
0.956116	1.0459	0.000640457	0.00128091	0	1.15852
0.955224	1.04688	0.000639004	0.00127801	0	3.67785
0.954334	1.04785	0.000637555	0.00127511	0	5.64359
0.953445	1.04883	0.000636111	0.00127222	0	2.80304
0.952558	1.0498	0.000634671	0.00126934	0	5.79227
0.951673	1.05078	0.000633236	0.00126647	0	1.75295
0.950789	1.05176	0.000631805	0.00126361	0	3.8254
0.949907	1.05273	0.000630378	0.00126076	0	4.28798
0.949027	1.05371	0.000628956	0.00125791	0	1.43386
0.948148	1.05469	0.000627539	0.00125508	0	0.0865038
0.947271	1.05566	0.000626125	0.00125225	0	2.61835
0.946396	1.05664	0.000624716	0.00124943	0	5.89666
0.945522	1.05762	0.000623312	0.00124662	0	2.15531
0.944649	1.05859	0.000621911	0.00124382	0	4.89928
0.943779	1.05957	0.000620515	0.00124103	0	1.0979
0.94291	1.06055	0.000619123	0.00123825	0	2.14855
0.942042	1.06152	0.000617736	0.00123547	0	0.908534
0.941176	1.0625	0.000616353	0.00123271	0	4.5036
0.940312	1.06348	0.000614974	0.00122995	0	4.39388
0.93945	1.06445	0.000613599	0.0012272	0	4.32596
0.938588	1.06543	0.000612228	0.00122446	0	1.59213
0.937729	1.06641	0.000610862	0.00122172	0	4.35023
0.936871	1.06738	0.0006095	0.001219	0	1.42815
0.936015	1.06836	0.000608142	0.00121628	0	2.66815
0.93516	1.06934	0.000606788	0.00121358	0	2.33686
0.934307	1.07031	0.000605438	0.00121088	0	2.23247
0.933455	1.07129	0.000604092	0.00120818	0	0.362256
0.932605	1.07227	0.00060275	0.0012055	0	3.96875
0.931756	1.07324	0.000601413	0.00120283	0	4.4442
0.930909	1.07422	0.000600079	0.00120016	0	3.85529
0.930064	1.0752	0.00059875	0.0011975	0	4.07347
0.92922	1.07617	0.000597425	0.00119485	0	1.06777
0.928377	1.07715	0.000596103	0.00119221	0	0.939002
0.927536	1.07813	0.000594786	0.00118957	0	3.23066
0.926697	1.0791	0.000593472	0.00118694	0	5.49988
0.925859	1.08008	0.000592163	0.00118433	0	1.15581
0.925023	1.08105	0.000590858	0.00118172	0	2.9081
0.924188	1.08203	0.000589556	0.00117911	0	2.69506
0.923354	1.08301	0.000588258	0.00117652	0	3.12456
0.922523	1.08398	0.000586965	0.00117393	0	1.0148
0.921692	1.08496	0.000585675	0.00117135	0	2.15162
0.920863	1.08594	0.000584389	0.00116878	0	1.64544
0.920036	1.08691	0.000583107	0.00116621	0	5.30632
0.91921	1.08789	0.000581829	0.00116366	0	5.02864
0.918386	1.08887	0.000580555	0.00116111	0	2.68065
0.917563	1.08984	0.000579284	0.00115857	0	3.81399
0.916741	1.09082	0.000578017	0.00115603	0	0.913987
0.915921	1.0918	0.000576754	0.00115351	0	3.20199
0.915103	1.09277	0.000575495	0.00115099	0	1.86577
0.914286	1.09375	0.00057424	0.00114848	0	5.40135
0.91347	1.09473	0.000572988	0.00114598	0	4.21978
0.912656	1.0957	0.00057174	0.00114348	0	3.98023
0.911843	1.09668	0.000570496	0.00114099	0	0.783836
0.911032	1.09766	0.000569256	0.00113851	0	2.95679
0.910222	1.09863	0.000568019	0.00113604	0	6.19882
0.909414	1.09961	0.000566786	0.00113357	0	5.95834
0.908607	1.10059	0.000565557	0.00113111	0	4.05319
0.907801	1.10156	0.000564331	0.00112866	0	0.953315
0.906997	1.10254	0.000563109	0.00112622	0	4.01575
0.906195	1.10352	0.000561891	0.00112378	0	3.55416
0.905393	1.10449	0.000560676	0.00112135	0	2.94471
0.904594	1.10547	0.000559465	0.00111893	0	2.68944
0.903795	1.10645	0.000558257	0.00111651	0	3.76532
0.902998	1.10742	0.000557053	0.00111411	0	5.34052
0.902203	1.1084	0.000555852	0.0011117	0	4.71943
0.901408	1.10938	0.000554655	0.00110931	0	3.64023
0.900616	1.11035	0.000553462	0.00110692	0	5.81009
0.899824	1.11133	0.000552272	0.00110454	0	0.406773
0.899034	1.1123	0.000551086	0.00110217	0	6.22881
0.898246	1.11328	0.000549903	0.00109981	0	0.332975
0.897458	1.11426	0.000548724	0.00109745	0	1.25347
0.896673	1.11523	0.000547548	0.0010951	0	2.65623
0.895888	1.11621	0.000546375	0.00109275	0	0.675498
0.895105	1.11719	0.000545206	0.00109041	0	3.91864
0.894323	1.11816	0.000544041	0.00108808	0	0.301546
0.893543	1.11914	0.000542879	0.00108576	0	1.78834
0.892764	1.12012	0.00054172	0.00108344	0	0.383505
0.891986	1.12109	0.000540564	0.00108113	0	4.42034
0.89121	1.12207	0.000539413	0.00107883	0	4.20003
0.890435	1.12305	0.000538264	0.00107653	0	2.37869
0.889661	1.12402	0.000537119	0.00107424	0	1.18246
0.888889	1.125	0.000535977	0.00107195	0	4.69357
0.888118	1.12598	0.000534838	0.00106968	0	2.13867
0.887348	1.12695	0.000533703	0.00106741	0	4.99702
0.88658	1.12793	0.000532571	0.00106514	0	3.06557
0.885813	1.12891	0.000531443	0.00106289	0	3.30288
0.885048	1.12988	0.000530317	0.00106063	0	0.179013
0.884283	1.13086	0.000529195	0.00105839	0	4.04783
0.88352	1.13184	0.000528077	0.00105615	0	2.20324
0.882759	1.13281	0.000526961	0.00105392	0	1.44014
0.881998	1.13379	0.000525849	0.0010517	0	2.72617
0.881239	1.13477	0.00052474	0.00104948	0	2.40311
0.880482	1.13574	0.000523634	0.00104727	0	2.95177
0.879725	1.13672	0.000522531	0.00104506	0	6.15428
0.87897	1.1377	0.000521432	0.00104286	0	2.28945
0.878216	1.13867	0.000520336	0.00104067	0	4.86576
0.877464	1.13965	0.000519242	0.00103848	0	3.47314
0.876712	1.14063	0.000518153	0.00103631	0	5.58658
0.875962	1.1416	0.000517066	0.00103413	0	2.23023
0.875214	1.14258	0.000515982	0.00103196	0	1.54264
0.874466	1.14355	0.000514902	0.0010298	0	5.7241
0.87372	1.14453	0.000513824	0.00102765	0	0.273534
0.872975	1.14551	0.00051275	0.0010255	0	5.97376
0.872232	1.14648	0.000511679	0.00102336	0	3.49601
0.871489	1.14746	0.000510611	0.00102122	0	2.36476
0.870748	1.14844	0.000509545	0.00101909	0	6.2521
0.870008	1.14941	0.000508483	0.00101697	0	0.366703
0.86927	1.15039	0.000507424	0.00101485	0	3.24656
0.868533	1.15137	0.000506369	0.00101274	0	0.195389
0.867797	1.15234	0.000505316	0.00101063	0	3.5888
0.867062	1.15332	0.000504266	0.00100853	0	1.13392
0.866328	1.1543	0.000503219	0.00100644	0	3.96443
0.865596	1.15527	0.000502175	0.00100435	0	6.16333
0.864865	1.15625	0.000501134	0.00100227	0	5.49717
0.864135	1.15723	0.000500096	0.00100019	0	2.83897
0.863406	1.1582	0.000499061	0.000998122	0	4.45139
0.862679	1.15918	0.000498029	0.000996058	0	4.88498
0.861953	1.16016	0.000497	0.000994	0	3.10919
0.861228	1.16113	0.000495974	0.000991948	0	3.32087
0.860504	1.16211	0.000494951	0.000989901	0	0.947406
0.859782	1.16309	0.00049393	0.000987861	0	2.32101
0.85906	1.16406	0.000492913	0.000985826	0	0.893602
0.85834	1.16504	0.000491898	0.000983797	0	4.56721
0.857621	1.16602	0.000490887	0.000981773	0	2.99716
0.856904	1.16699	0.000489878	0.000979756	0	2.82039
0.856187	1.16797	0.000488872	0.000977744	0	5.56689
0.855472	1.16895	0.000487869	0.000975737	0	3.31513
0.854758	1.16992	0.000486868	0.000973737	0	2.57039
0.854045	1.1709	0.000485871	0.000971742	0	1.6895
0.853333	1.17188	0.000484876	0.000969753	0	0.452465
0.852623	1.17285	0.000483885	0.000967769	0	2.62723
0.851913	1.17383	0.000482895	0.000965791	0	0.161814
0.851205	1.1748	0.000481909	0.000963818	0	1.82937
0.850498	1.17578	0.000480926	0.000961851	0	3.16364
0.849793	1.17676	0.000479945	0.00095989	0	6.06914
0.849088	1.17773	0.000478967	0.000957934	0	0.687273
0.848384	1.17871	0.000477992	0.000955984	0	4.22884
0.847682	1.17969	0.000477019	0.000954039	0	3.14117
0.846981	1.18066	0.00047605	0.000952099	0	4.88265
0.846281	1.18164	0.000475083	0.000950165	0	0.902309
0.845582	1.18262	0.000474118	0.000948237	0	0.522778
0.844884	1.18359	0.000473157	0.000946314	0	2.50836
0.844188	1.18457	0.000472198	0.000944396	0	5.00746
0.843493	1.18555	0.000471242	0.000942483	0	1.20433
0.842798	1.18652	0.000470288	0.000940576	0	4.82409
0.842105	1.1875	0.000469337	0.000938674	0	1.824
0.841413	1.18848	0.000468389	0.000936778	0	1.36277
0.840722	1.18945	0.000467443	0.000934886	0	0.105027
0.840033	1.19043	0.0004665	0.000933	0	2.50485
